Internal - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Address,Content,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Title 2,Title 2 Length,Title 2 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1",Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,URL Encoded Address
"https://www.virginholidays.co.uk/flydrive/boston/flights?departureDate=26-11-2018&duration=7&gateway=LHR&passengers=a2,i0",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,1,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/flydrive/boston/flights?departureDate=26-11-2018&duration=7&gateway=LHR&passengers=a2,i0"
https://www.virginholidays.co.uk/destinations/usa/deep-south/louisiana/new-orleans/wyndham-new-orleans-french-quarter-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,1,1,0.04,0,0,0,0,,0.388,,,,https://www.virginholidays.co.uk/destinations/usa/deep-south/louisiana/new-orleans/wyndham-new-orleans-french-quarter-holidays
"https://www.virginholidays.co.uk/holiday/new-york/gardens-suites-hotel-by-affinia/options?departureDate=10-10-2019&duration=7&gateway=EDI&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/new-york/gardens-suites-hotel-by-affinia/options?departureDate=10-10-2019&duration=7&gateway=EDI&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/destinations/usa/new-york/midtown/millennium-hotel-broadway-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,1,1,0.04,0,0,0,0,,0.164,,,,https://www.virginholidays.co.uk/destinations/usa/new-york/midtown/millennium-hotel-broadway-holidays
"https://www.virginholidays.co.uk/holiday/dubai-beach/jumeirah-mina-a-salam/options?departureDate=25-05-2019&duration=10&gateway=ABZ&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/dubai-beach/jumeirah-mina-a-salam/options?departureDate=25-05-2019&duration=10&gateway=ABZ&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/destinations/usa/utah/park-city/grand-summit-hotel-browse,text/html,200,OK,Indexable,,"Grand Summit Hotel | Park City, Utah Hotel | Virgin Holidays",60,480,429 Too Many Requests,21,197,,0,0,,0,Error 429 Too Many Requests,27,Grand Summit Hotel,18,The hotel,9,Where is it,11,,,,,,337718,1674,3.2302096,4,,4,2,0.08,54,37,26,21,49c8c0c42780c12352c08bb7f3e7966b,0.321,,,,https://www.virginholidays.co.uk/destinations/usa/utah/park-city/grand-summit-hotel-browse
https://www.virginholidays.co.uk/destinations/africa/south-africa/cape-town/protea-hotel-sea-point-browse,text/html; charset=utf-8,429,Too Many Requests,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,275,0,0,4,,6,3,0.11,0,0,0,0,,0.312,,,,https://www.virginholidays.co.uk/destinations/africa/south-africa/cape-town/protea-hotel-sea-point-browse
https://www.virginholidays.co.uk/destinations/caribbean/barbados-holidays/{{megaMenu%5B4%5D.link}},,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,2,2,0.08,0,0,0,0,,,,,,https://www.virginholidays.co.uk/destinations/caribbean/barbados-holidays/%7B%7BmegaMenu%5B4%5D.link%7D%7D
https://www.virginholidays.co.uk/special-offers?parent=5309&size=200,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,2,2,0.08,0,0,0,0,,,,,,https://www.virginholidays.co.uk/special-offers?parent=5309&size=200
https://www.virginholidays.co.uk/destinations/caribbean/cuba/varadero/royalton-hicacos-resort-and-spa-browse,text/html,200,OK,Indexable,,"Royalton Hicacos Resort & Spa | Varadero, Cuba Hotel | Virgin Holidays",70,576,,0,0,,0,0,,0,Royalton Hicacos Resort & Spa,29,,0,The hotel,9,Where is it,11,,,,,,367678,3060,5.228488,2,,8,5,0.19,56,39,26,21,c26c07a039f14e57afd1032c8cb48d20,0.206,,,,https://www.virginholidays.co.uk/destinations/caribbean/cuba/varadero/royalton-hicacos-resort-and-spa-browse
https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand-holidays/destinations-in,text/html;charset=UTF-8,200,OK,Indexable,,Destinations in Thailand | Virgin Holidays,42,328,,0,0,,0,0,,0,Destinations in Thailand,24,,0,Prices from £688pp,18, ,1,,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand-holidays/destinations-in,,,324406,955,2.1269643,2,,16,7,0.26,83,59,26,21,33248c883eba3505317329c836189c99,0.868,"Wed, 02 Jan 2019 11:02:52 UTC",,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand-holidays/destinations-in
https://www.virginholidays.co.uk/destinations/caribbean/mexico/cancun/secrets-the-vine-cancun-browse,text/html,200,OK,Indexable,,"Secrets the Vine Cancun | Cancun, Mexico Hotel | Virgin Holidays",64,524,429 Too Many Requests,21,197,,0,0,,0,Error 429 Too Many Requests,27,Secrets the Vine Cancun,23,The hotel,9,Where is it,11,,,,,,380474,4277,6.8751082,3,,4,2,0.08,55,38,26,21,8ded00d1e5af2f5352852642f1421901,0.291,,,,https://www.virginholidays.co.uk/destinations/caribbean/mexico/cancun/secrets-the-vine-cancun-browse
"https://www.virginholidays.co.uk/holiday/new-smyrna-beach/hampton-inn-new-smyrna-beach/options?departureDate=18-08-2019&duration=14&gateway=BFS&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/new-smyrna-beach/hampton-inn-new-smyrna-beach/options?departureDate=18-08-2019&duration=14&gateway=BFS&room=a2,i0&searchType=deal"
"https://www.virginholidays.co.uk/holiday/barbados/sea-breeze-beach-house-by-ocean-hotels/options?departureDate=24-09-2019&duration=7&gateway=MAN&room=a2,i0&searchType=offer",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,2,,9,3,0.11,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/barbados/sea-breeze-beach-house-by-ocean-hotels/options?departureDate=24-09-2019&duration=7&gateway=MAN&room=a2,i0&searchType=offer"
https://www.virginholidays.co.uk/destinations/asia-and-far-east/vietnam/phan-thiet-and-mui-ne-hotels,text/html,200,OK,Indexable,,Phan Thiet and Mui Ne Hotels 2019/2020 | Hotels in Phan Thiet and Mui Ne | Virgin Holidays,90,742,,0,0,,0,0,,0,Hotels in Phan Thiet and Mui Ne,31,We found you 2 amazing hotels…,30,Mia Resort Mui Ne,17,Anantara Mui Ne Resort & Spa,28,,,,,,339494,1372,2.7429056,3,,4,2,0.08,60,39,26,21,b4836f391e0269c4a7382bf783c1ea5f,0.161,,,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/vietnam/phan-thiet-and-mui-ne-hotels
https://www.virginholidays.co.uk/dam/jcr:753f3278-f6db-4e17-807a-ceb0891a341d,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,68834,0,0,5,,0,0,0,0,0,0,0,,0.539,"Wed, 29 Aug 2018 13:52:40 CEST",,,https://www.virginholidays.co.uk/dam/jcr:753f3278-f6db-4e17-807a-ceb0891a341d
https://www.virginholidays.co.uk/destinations/usa/wild-west-offers,text/html;charset=UTF-8,200,OK,Indexable,,Wild West Holiday Deals & Offers | Virgin Holidays,50,403,429 Too Many Requests,21,197,Book your flights and stay in one of our hand-picked Wild West hotels with Virgin Holidays.,91,526,,0,Offers in Wild West,19,Error 429 Too Many Requests,27,Book your perfect holiday direct,32,,0,,,https://www.virginholidays.co.uk/destinations/usa/wild-west-offers,,,644125,691,0.8290316,3,,8,4,0.15,59,38,26,21,8e34636c388817f9aa418f962f571ae0,0.519,"Wed, 02 Jan 2019 12:05:56 CET",,,https://www.virginholidays.co.uk/destinations/usa/wild-west-offers
https://www.virginholidays.co.uk/.imaging/Phone/dam/de00121e-f762-4618-8684-d54f0e7c8658.jpg,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,138424,0,0,2,,0,0,0,0,0,0,0,,0.082,"Wed, 02 Jan 2019 11:59:04 CET",,,https://www.virginholidays.co.uk/.imaging/Phone/dam/de00121e-f762-4618-8684-d54f0e7c8658.jpg
https://www.virginholidays.co.uk/asia-and-far-east/tour/jungles-and-orangutans,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,0,0,0,0,0,0,0,,0.068,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/tours/jungles-and-orangutans,HTTP Redirect,https://www.virginholidays.co.uk/asia-and-far-east/tour/jungles-and-orangutans
https://www.virginholidays.co.uk/destinations/indian-ocean/mauritius/the-ravenala-attitude-browse,text/html,200,OK,Indexable,,"The Ravenala Attitude | Mauritius, Indian Ocean Hotel | Virgin Holidays",71,565,429 Too Many Requests,21,197,,0,0,,0,Error 429 Too Many Requests,27,The Ravenala Attitude,21,The hotel,9,Where is it,11,,,,,,363001,2616,4.676283,3,,5,3,0.11,52,36,26,21,28f8590ad88316ced2ce123229312e48,0.018,,,,https://www.virginholidays.co.uk/destinations/indian-ocean/mauritius/the-ravenala-attitude-browse
"https://www.virginholidays.co.uk/holiday/dubai-city/conrad-dubai/options?departureDate=27-03-2019&duration=4&gateway=ABZ&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/dubai-city/conrad-dubai/options?departureDate=27-03-2019&duration=4&gateway=ABZ&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/destinations/usa/new-england/cape-cod/harbor-view-hotel-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,1,1,0.04,0,0,0,0,,0.152,,,,https://www.virginholidays.co.uk/destinations/usa/new-england/cape-cod/harbor-view-hotel-holidays
"https://www.virginholidays.co.uk/holiday/universal-orlando-resort/universals-cabana-bay-beach-resort/options?departureDate=09-06-2019&duration=14&gateway=BFS&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/universal-orlando-resort/universals-cabana-bay-beach-resort/options?departureDate=09-06-2019&duration=14&gateway=BFS&room=a2,i0&searchType=deal"
"https://www.virginholidays.co.uk/holiday/banff/buffalo-mountain-lodge/options?departureDate=23-03-2019&duration=7&gateway=LHR&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/banff/buffalo-mountain-lodge/options?departureDate=23-03-2019&duration=7&gateway=LHR&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/destinations/usa/deep-south/georgia/atlanta-hotels,text/html,200,OK,Indexable,,Atlanta Hotels 2019/2020 | Hotels in Atlanta | Virgin Holidays,62,482,429 Too Many Requests,21,197,,0,0,,0,Error 429 Too Many Requests,27,Hotels in Atlanta,17,Omni Atlanta Hotel at CNN Center,32,Ritz Carlton Hotel Atlanta,26,,,,,,492409,4765,6.2074413,3,,10,5,0.19,94,56,26,21,aa3d60190300af9fa1b60365096eed14,0.204,,,,https://www.virginholidays.co.uk/destinations/usa/deep-south/georgia/atlanta-hotels
"https://www.virginholidays.co.uk/holiday/koh-samui/nora-beach-resort-and-spa/options?departureDate=24-07-2019&duration=13&gateway=MAN&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,2,,6,2,0.08,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/koh-samui/nora-beach-resort-and-spa/options?departureDate=24-07-2019&duration=13&gateway=MAN&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/.imaging/Tablet/dam/0fe90b7e-823a-4011-8c0a-be804a345fb8.jpg,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,29791,0,0,4,,0,0,0,0,0,0,0,,0.047,"Wed, 02 Jan 2019 12:09:40 CET",,,https://www.virginholidays.co.uk/.imaging/Tablet/dam/0fe90b7e-823a-4011-8c0a-be804a345fb8.jpg
https://www.virginholidays.co.uk/destinations/caribbean/mexico/riviera-cancun/breathless-riviera-cancun-resort-and-spa-browse,text/html,200,OK,Indexable,,"Breathless Riviera Cancun Resort & Spa | Riviera Cancun, Mexico Hotel | Virgin Holidays",87,712,429 Too Many Requests,21,197,,0,0,,0,Error 429 Too Many Requests,27,Breathless Riviera Cancun Resort & Spa,38,The hotel,9,Where is it,11,,,,,,382603,3169,5.266033,3,,7,4,0.15,55,38,26,21,fb6e2796c62ae8a820d9ba0bbd067a1d,0.337,,,,https://www.virginholidays.co.uk/destinations/caribbean/mexico/riviera-cancun/breathless-riviera-cancun-resort-and-spa-browse
"https://www.virginholidays.co.uk/holiday/lake-buena-vista/holiday-inn-resort-lake-buena-vista/options?departureDate=26-05-2019&duration=7&gateway=BFS&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/lake-buena-vista/holiday-inn-resort-lake-buena-vista/options?departureDate=26-05-2019&duration=7&gateway=BFS&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/destinations/caribbean/bahamas/warwick-paradise-island-bahamas-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,1,1,0.04,0,0,0,0,,0.233,,,,https://www.virginholidays.co.uk/destinations/caribbean/bahamas/warwick-paradise-island-bahamas-holidays
https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand/phuket/ibis-phuket-kata-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,1,1,0.04,0,0,0,0,,0.12,,,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand/phuket/ibis-phuket-kata-holidays
https://www.virginholidays.co.uk/destinations/caribbean/cuba/havana/nh-capri-browse,text/html,200,OK,Indexable,,"NH Capri | Havana, Cuba Hotel | Virgin Holidays",47,387,429 Too Many Requests,21,197,,0,0,,0,Error 429 Too Many Requests,27,NH Capri,8,The hotel,9,Where is it,11,,,,,,345164,2095,3.8775656,3,,13,10,0.38,55,38,26,21,c2ceb1a662f51512c3e65eaee58e1005,0.129,,,,https://www.virginholidays.co.uk/destinations/caribbean/cuba/havana/nh-capri-browse
https://www.virginholidays.co.uk/special-offers?parent=8819&size=200,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,2,2,0.08,0,0,0,0,,,,,,https://www.virginholidays.co.uk/special-offers?parent=8819&size=200
https://www.virginholidays.co.uk/who-are-we/responsible-tourism,text/html;charset=UTF-8,200,OK,Indexable,,Responsible tourism | Virgin Holidays,37,297,,0,0,We love our planet and its people and believe that we have to put something back to help protect its future.,108,614,,0,Responsible Tourism,19,,0,Responsible Tourism,19,Lose the labels,15,,,https://www.virginholidays.co.uk/who-are-we/responsible-tourism,,,885694,1159,1.692458,1,,2675,2662,99.85,51,38,28,23,dbd4427927323e0cb33f2c68e27a9efa,0.719,,,,https://www.virginholidays.co.uk/who-are-we/responsible-tourism
https://www.virginholidays.co.uk/destinations/florida/orlando/kissimmee/omni-orlando-resort-at-championsgate-browse,text/html,200,OK,Indexable,,"Omni Orlando Resort at Championsgate | Kissimmee, Orlando Hotel | Virgin Holidays",81,677,,0,0,,0,0,,0,Omni Orlando Resort at Championsgate,36,,0,The hotel,9,Where is it,11,,,,,,364871,2307,4.0998054,3,,8,5,0.19,54,37,26,21,51a3bde9bede8ef6714907ba280235f6,0.158,,,,https://www.virginholidays.co.uk/destinations/florida/orlando/kissimmee/omni-orlando-resort-at-championsgate-browse
https://www.virginholidays.co.uk/destinations/caribbean/cuba/havana/nh-collection-victoria-la-habana-browse,text/html,200,OK,Indexable,,"NH Collection Victoria La Habana | Havana, Cuba Hotel | Virgin Holidays",71,580,429 Too Many Requests,21,197,,0,0,,0,NH Collection Victoria La Habana,32,Error 429 Too Many Requests,27,The hotel,9,Where is it,11,,,,,,341796,1684,3.2703717,4,,6,3,0.11,54,37,26,21,22033e5eca19e89e93541bed46ab8353,0.054,,,,https://www.virginholidays.co.uk/destinations/caribbean/cuba/havana/nh-collection-victoria-la-habana-browse
"https://www.virginholidays.co.uk/holiday/ras-al-khaimah/the-ritz-carlton-ras-al-khaimah-al-wadi-desert/options?departureDate=27-07-2019&duration=13&gateway=ABZ&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/ras-al-khaimah/the-ritz-carlton-ras-al-khaimah-al-wadi-desert/options?departureDate=27-07-2019&duration=13&gateway=ABZ&room=a2,i0&searchType=deal"
"https://www.virginholidays.co.uk/holiday/davenport/southern-dunes-by-contempo/options?departureDate=06-07-2019&duration=14&gateway=BFS&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/davenport/southern-dunes-by-contempo/options?departureDate=06-07-2019&duration=14&gateway=BFS&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/destinations/africa/madikwe/multi-destination/{{megaMenu%5B4%5D.link}},,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,1,1,0.04,0,0,0,0,,,,,,https://www.virginholidays.co.uk/destinations/africa/madikwe/multi-destination/%7B%7BmegaMenu%5B4%5D.link%7D%7D
https://www.virginholidays.co.uk/destinations/usa/las-vegas-holidays,text/html;charset=UTF-8,200,OK,Indexable,,Las Vegas Holidays Sale 2019 | Las Vegas Holiday Packages | Virgin Holidays,75,628,,0,0,Discover Sin City's buzzing nightlife in all its glory with a trip to Fabulous Las Vegas. Browse the Virgin Holidays sale for a range of Las Vegas holiday packages.,164,930,,0,Holidays in Las Vegas,21,,0,"In Sin City, everyone is a movie star",37,Prices from £475pp,18,,,https://www.virginholidays.co.uk/destinations/usa/las-vegas-holidays,,,346524,2247,4.0747538,1,,135,85,3.19,77,53,26,21,f0d93cbdb3cb30a40d293c62db1abd6,0.239,"Wed, 02 Jan 2019 11:57:57 CET",,,https://www.virginholidays.co.uk/destinations/usa/las-vegas-holidays
https://www.virginholidays.co.uk/destinations/africa/south-africa/kwazulu-natal/durban/protea-hotel-edward-browse,text/html; charset=utf-8,429,Too Many Requests,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,274,0,0,4,,6,3,0.11,0,0,0,0,,0.248,,,,https://www.virginholidays.co.uk/destinations/africa/south-africa/kwazulu-natal/durban/protea-hotel-edward-browse
https://www.virginholidays.co.uk/destinations/usa/deep-south/louisiana/new-orleans/hyatt-centric-french-quarter-new-orleans-browse,text/html,200,OK,Indexable,,"Hyatt Centric French Quarter New Orleans | New Orleans, Louisiana Hotel | Virgin Holidays",89,729,429 Too Many Requests,21,197,,0,0,,0,Hyatt Centric French Quarter New Orleans,40,Error 429 Too Many Requests,27,The hotel,9,Where is it,11,,,,,,341832,1790,3.39699,4,,6,3,0.11,56,38,26,21,b17d0d954c8660ef7fbad098b6ba602b,0.135,,,,https://www.virginholidays.co.uk/destinations/usa/deep-south/louisiana/new-orleans/hyatt-centric-french-quarter-new-orleans-browse
https://www.virginholidays.co.uk/.imaging/Tablet/dam/f0a47076-f3ac-4e4f-9f3d-a9120d514847.png,image/png;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,7765,0,0,2,,0,0,0,0,0,0,0,,0.396,"Wed, 02 Jan 2019 11:58:31 CET",,,https://www.virginholidays.co.uk/.imaging/Tablet/dam/f0a47076-f3ac-4e4f-9f3d-a9120d514847.png
https://www.virginholidays.co.uk/destinations/asia-and-far-east/singapore-holidays/activities,text/html;charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Things to see and do in Singapore | Virgin Holidays,51,410,,0,0,,0,0,,0,Things to see and do in Singapore,33,,0,More about Singapore,20,Book your perfect holiday direct,32,,,https://www.virginholidays.co.uk/destinations/asia-and-far-east-holidays/singapore-holidays/activities,,,324013,1103,2.3551524,3,,10,4,0.15,67,46,26,21,fffabf5e9fcabecd870f85bed479da,0.445,"Wed, 02 Jan 2019 12:06:00 CET",,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/singapore-holidays/activities
https://www.virginholidays.co.uk/destinations/usa/las-vegas/strip/elara-a-hilton-grand-vacation-hotel-center-strip-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,1,1,0.04,0,0,0,0,,0.146,,,,https://www.virginholidays.co.uk/destinations/usa/las-vegas/strip/elara-a-hilton-grand-vacation-hotel-center-strip-holidays
https://www.virginholidays.co.uk/.imaging/Tablet/dam/239afc6e-8513-4adb-bb48-2835b590147b.jpg,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,59344,0,0,4,,0,0,0,0,0,0,0,,0.097,"Wed, 02 Jan 2019 11:08:12 UTC",,,https://www.virginholidays.co.uk/.imaging/Tablet/dam/239afc6e-8513-4adb-bb48-2835b590147b.jpg
https://www.virginholidays.co.uk/.imaging/Tablet/dam/6cf1a58b-47c4-4814-91f8-164a7072386c.jpg,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,57959,0,0,4,,0,0,0,0,0,0,0,,0.333,"Wed, 02 Jan 2019 12:09:41 CET",,,https://www.virginholidays.co.uk/.imaging/Tablet/dam/6cf1a58b-47c4-4814-91f8-164a7072386c.jpg
https://www.virginholidays.co.uk/special-offers?parent=100165&size=200,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,2,2,0.08,0,0,0,0,,,,,,https://www.virginholidays.co.uk/special-offers?parent=100165&size=200
https://www.virginholidays.co.uk/destinations/usa/deep-south/georgia/savannah/river-street-inn-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,1,1,0.04,0,0,0,0,,0.148,,,,https://www.virginholidays.co.uk/destinations/usa/deep-south/georgia/savannah/river-street-inn-holidays
https://www.virginholidays.co.uk/destinations/asia-and-far-east/bali/ubud-holidays,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,1,1,0.04,0,0,0,0,,0.07,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/indonesia/bali/ubud-holidays,HTTP Redirect,https://www.virginholidays.co.uk/destinations/asia-and-far-east/bali/ubud-holidays
https://www.virginholidays.co.uk/destinations/usa/san-francisco/fishermans-wharf/holiday-inn-fishermans-wharf-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,1,1,0.04,0,0,0,0,,0.563,,,,https://www.virginholidays.co.uk/destinations/usa/san-francisco/fishermans-wharf/holiday-inn-fishermans-wharf-holidays
"https://www.virginholidays.co.uk/holiday/walt-disney-world/disneys-coronado-springs-resort/options?departureDate=24-08-2019&duration=14&gateway=EDI&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,6,2,0.08,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/walt-disney-world/disneys-coronado-springs-resort/options?departureDate=24-08-2019&duration=14&gateway=EDI&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/.imaging/Tablet/dam/955ccefe-7658-4f78-884f-5653ec6ba10a.jpg,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,64139,0,0,4,,0,0,0,0,0,0,0,,0.314,"Wed, 02 Jan 2019 12:09:41 CET",,,https://www.virginholidays.co.uk/.imaging/Tablet/dam/955ccefe-7658-4f78-884f-5653ec6ba10a.jpg
https://www.virginholidays.co.uk/destinations/asia-and-far-east/malaysia/langkawi/berjaya-langkawi-beach-and-spa-resort-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,1,1,0.04,0,0,0,0,,0.218,,,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/malaysia/langkawi/berjaya-langkawi-beach-and-spa-resort-holidays
